,0
2644,Shield:Tarnished target shield etched with a broken-hearted turnip
2645,Shield:Tarnished tower shield etched with a broken hearted turnip
2646,Shield:Thick leather variog surmounted with a blackened steel boss
2647,Shield:Tiny black shield stamped with a goblin skull
2648,Shield:Tower shield (1)
2649,Shield:Tower shield (2)
2650,Shield:Tower shield (crafted)
2651,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
2652,Shield:Tower shield emblazoned with a red and yellow sun
2653,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
2654,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
2655,Shield:Tower shield painted in quadrants of blue and gold
2656,Shield:Tower shield painted in quadrants of red and black
2657,Shield:Tower shield painted with a charging bull
2658,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
2659,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
2660,Shield:Tower shield twined with images of several vengeful adders
2661,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
2662,Shield:Triangular ceremonial sipar accented with blue gold trim
2663,Shield:Triangular medium shield centered with a semicircle of oravir spikes
2664,Shield:Triangular shield covered with a layer of shark skin
2665,Shield:Triangular shield embellished with ornate etching
2666,Shield:Triangular sipar
2667,Shield:Triangular sipar embossed with a circle bounded by a square
2668,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
2669,Shield:Triangular steel sipar embellished with the image of a flying pig
2670,Shield:Triple-reinforced vardite pavise shield
2671,Shield:Turtle shell shield
2672,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
2673,Shield:Vardite kite shield painted with two crossed wands over a golden key
2674,Shield:Vardite tower shield depicting a snarling razortusk boar
2675,Shield:Variog
2676,Shield:Warrior's shield shaped into the visage of Saint Garrock
2677,Shield:Warrior's tower shield
2678,Shield:Weatherbeaten buckler crafted from broken deck boards
2679,Shield:White enameled tower shield artfully decorated with ruby roses
2680,Shield:White kite shield
2681,Shield:White kite shield featuring a stylized red la'tami
2682,Shield:White kite shield painted with a large yellow lightning bolt
2683,Shield:White kite shield painted with notes and clefs
2684,Shield:White oval shield embossed with a rearing stallion
2685,Shield:White oval shield painted with a still life
2686,Shield:White painted kite shield with orange flowers
2687,Shield:White painted targe with blue flowers
2688,Shield:White tower shield embellished with a simple blue circle
2689,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
2690,Shield:Wide steel tower shield inset with a seaglass mosaic
2691,Shield:Wooden food tray
2692,Shield:Wooden medium shield with a smeared red handprint
2693,Shield:Wooden shield painted with a trio of black galleons
2694,Shield:Zingana carving board shield
2695,Shield:Studded metal targe polished to a fine gleam
2696,Shield:Studded sand-scarred shield
2697,Shield:Studded steel shield with a central boss shaped like a snarling lion
2698,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
2699,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
2700,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
2701,Shield:Sturdy white leather buckler with a penguin painted on it
2702,Shield:Tall tower shield painted a mottled green and gold (1)
2703,Shield:Tall tower shield painted a mottled green and gold (2)
2704,Shield:Targe (leather)
2705,Shield:Targe (metal)
2706,Shield:Targe painted with a stylized hemidemisemiquaver
2707,Shield:Target shield
2708,Shield:Target shield (leather)
2709,Shield:Target shield (metal)
2710,Shield:Target shield emblazoned with a jester's jovial face
2711,Shield:Target shield painted with a pair of crests
2712,Shield:Tarnished target shield displaying a large tankard
2713,Shield:Tarnished target shield embossed with a rearing stallion
2714,Shield:Tarnished target shield etched with a broken-hearted turnip
2715,Shield:Tarnished tower shield etched with a broken hearted turnip
2716,Shield:Thick leather variog surmounted with a blackened steel boss
2717,Shield:Tiny black shield stamped with a goblin skull
2718,Shield:Tower shield (1)
2719,Shield:Tower shield (2)
2720,Shield:Tower shield (crafted)
2721,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
2722,Shield:Tower shield emblazoned with a red and yellow sun
2723,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
2724,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
2725,Shield:Tower shield painted in quadrants of blue and gold
2726,Shield:Tower shield painted in quadrants of red and black
2727,Shield:Tower shield painted with a charging bull
2728,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
2729,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
2730,Shield:Tower shield twined with images of several vengeful adders
2731,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
2732,Shield:Triangular ceremonial sipar accented with blue gold trim
2733,Shield:Triangular medium shield centered with a semicircle of oravir spikes
2734,Shield:Triangular shield covered with a layer of shark skin
2735,Shield:Triangular shield embellished with ornate etching
2736,Shield:Triangular sipar
2737,Shield:Triangular sipar embossed with a circle bounded by a square
2738,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
2739,Shield:Triangular steel sipar embellished with the image of a flying pig
2740,Shield:Triple-reinforced vardite pavise shield
2741,Shield:Turtle shell shield
2742,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
2743,Shield:Vardite kite shield painted with two crossed wands over a golden key
2744,Shield:Vardite tower shield depicting a snarling razortusk boar
2745,Shield:Variog
2746,Shield:Warrior's shield shaped into the visage of Saint Garrock
2747,Shield:Warrior's tower shield
2748,Shield:Weatherbeaten buckler crafted from broken deck boards
2749,Shield:White enameled tower shield artfully decorated with ruby roses
2750,Shield:White kite shield
2751,Shield:White kite shield featuring a stylized red la'tami
2752,Shield:White kite shield painted with a large yellow lightning bolt
2753,Shield:White kite shield painted with notes and clefs
2754,Shield:White oval shield embossed with a rearing stallion
2755,Shield:White oval shield painted with a still life
2756,Shield:White painted kite shield with orange flowers
2757,Shield:White painted targe with blue flowers
2758,Shield:White tower shield embellished with a simple blue circle
2759,Shield:White-gold tower shield acid-etched with the image of an armored knight upon a rearing Kirmalia stallion
2760,Shield:Wide steel tower shield inset with a seaglass mosaic
2761,Shield:Wooden food tray
2762,Shield:Wooden medium shield with a smeared red handprint
2763,Shield:Wooden shield painted with a trio of black galleons
2764,Shield:Zingana carving board shield
2765,Shield:Studded metal targe polished to a fine gleam
2766,Shield:Studded sand-scarred shield
2767,Shield:Studded steel shield with a central boss shaped like a snarling lion
2768,Shield:Sturdy steel-banded buckler etched with a star-shaped cluster of plovik leaves
2769,Shield:Sturdy steel-banded buckler etched with a vicious alfar avenger wielding a fiery broadsword
2770,Shield:Sturdy steel-banded buckler etched with hulnik grass curling around the edges
2771,Shield:Sturdy white leather buckler with a penguin painted on it
2772,Shield:Tall tower shield painted a mottled green and gold (1)
2773,Shield:Tall tower shield painted a mottled green and gold (2)
2774,Shield:Targe (leather)
2775,Shield:Targe (metal)
2776,Shield:Targe painted with a stylized hemidemisemiquaver
2777,Shield:Target shield
2778,Shield:Target shield (leather)
2779,Shield:Target shield (metal)
2780,Shield:Target shield emblazoned with a jester's jovial face
2781,Shield:Target shield painted with a pair of crests
2782,Shield:Tarnished target shield displaying a large tankard
2783,Shield:Tarnished target shield embossed with a rearing stallion
2784,Shield:Tarnished target shield etched with a broken-hearted turnip
2785,Shield:Tarnished tower shield etched with a broken hearted turnip
2786,Shield:Thick leather variog surmounted with a blackened steel boss
2787,Shield:Tiny black shield stamped with a goblin skull
2788,Shield:Tower shield (1)
2789,Shield:Tower shield (2)
2790,Shield:Tower shield (crafted)
2791,Shield:Tower shield emblazoned with a grinning dragon sitting atop a pile of metal
2792,Shield:Tower shield emblazoned with a red and yellow sun
2793,"Shield:Tower shield enameled with red and yellow flames and the words, ""Death before dishonor!"""
2794,Shield:Tower shield engraved with a wreath of vines encircling a crossed sword and lute
2795,Shield:Tower shield painted in quadrants of blue and gold
2796,Shield:Tower shield painted in quadrants of red and black
2797,Shield:Tower shield painted with a charging bull
2798,"Shield:Tower shield painted with the words, ""Death before dishonor!"""
2799,"Shield:Tower shield painted with the words, ""Live by the sword, die by the sword!"""
2800,Shield:Tower shield twined with images of several vengeful adders
2801,Shield:Triangular black tursa sipar inlaid with the emblem of Saint Detlef
2802,Shield:Triangular ceremonial sipar accented with blue gold trim
2803,Shield:Triangular medium shield centered with a semicircle of oravir spikes
2804,Shield:Triangular shield covered with a layer of shark skin
2805,Shield:Triangular shield embellished with ornate etching
2806,Shield:Triangular sipar
2807,Shield:Triangular sipar embossed with a circle bounded by a square
2808,Shield:Triangular sipar stamped with the emblem of Saint Aesetani in gold
2809,Shield:Triangular steel sipar embellished with the image of a flying pig
2810,Shield:Triple-reinforced vardite pavise shield
2811,Shield:Turtle shell shield
2812,Shield:Twilight-purple heater shield emblazoned with the sleeping eye of G'nar Peth
2813,Shield:Vardite kite shield painted with two crossed wands over a golden key
2814,Shield:Vardite tower shield depicting a snarling razortusk boar
2815,Shield:Variog
2816,Shield:Warrior's shield shaped into the visage of Saint Garrock
2817,Shield:Warrior's tower shield
2818,Shield:Weatherbeaten buckler crafted from broken deck boards
2819,Shield:White enameled tower shield artfully decorated with ruby roses
